"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"
3748.21	3748.73	3749.58	3750.52	3751.14	3756.47	3765.02	3777.06	3789.27	3801.75	3813.28	3820.22	3822.66	3825.77	3831.16	3838.84	3844.91	3851.28	3856.82	3862.43	3862.39	3862.51	3867.05	3878.84	3903.86	3928.11	3948.22	3959.87	3972.52	3984.44	3993.18	4004.64	4017.09	4023.77	4022.2	4014.5	4004.51	3999.65	3989.49	3961.14	3933.81	3918.27	3915.08	3912.3	3899.25	3886.24	3879.94	3873.64	3869.59	3866.57	3865.64	3863.74	3860.49	3857.28	3853.24	3844.4	3834.45	3831.18	3832.57	3835.12	3837.37	3839.14	3839.38	3839.46	3839.43	3839.14	3840.49	3846.48	3852.96	3857.03	3861.67	3873.07	3881.85	3884.03	3884.53	3888.86	3894.97	3898.95	3902.53	3904.7	3909.12	3913.82	3918.99	3924.8	3931.1	3936.38	3940.3	3941.61	3941	3939.4	3938.27	3939.1	3944.21	3953.32	3962.51	3968.73	3979.1	3994.2	4008.01	4021.55	4034.4	4042.42	4043.7	4044.01	4047.33	4050.49	4050.62	4049.12	4045.84	4037.94	4028.06	4021	4016.06	4008.49	3998.34
3744.12	3744.52	3745.14	3746.57	3748.14	3754.21	3761.78	3772.33	3785.51	3799.94	3810.6	3816.82	3820.07	3824.43	3830.59	3838.94	3844.74	3849.96	3854.98	3860.86	3861.09	3860.19	3861.98	3872.67	3896.21	3922.13	3946.41	3959.28	3971.58	3982.95	3991.17	4003.77	4019.46	4026.57	4025.35	4020.84	4011.66	4002.66	3995.87	3977.43	3951	3931.17	3926.02	3922.87	3917.79	3902.96	3889.34	3880.65	3874.77	3870.41	3867.98	3866.41	3864.37	3864.13	3864.46	3857.9	3844.03	3834.74	3833.92	3835.67	3838.23	3840.3	3840.86	3840.74	3840.41	3839.76	3840.13	3846.48	3855.04	3861.43	3865.37	3874.52	3883	3887.92	3892.07	3897.91	3900.44	3901.33	3903.08	3904.09	3907.31	3910.72	3914.48	3919.25	3924.91	3929.69	3934.17	3936.67	3937.41	3936.99	3935.85	3936.5	3940.65	3948.98	3958.03	3965.2	3976.16	3989.37	4004.44	4021.18	4036.84	4046.01	4043.3	4039.38	4037.2	4034.66	4033.4	4034.39	4035.67	4033.73	4028.65	4023.67	4022.87	4018.03	4010.22
3741.45	3741.83	3741.41	3742.75	3745.16	3752.26	3761.01	3771.72	3785.64	3798.99	3808.03	3813.33	3816.52	3820.29	3826.24	3834.3	3841.08	3846.79	3852.27	3857.03	3857.46	3856.73	3857.14	3863.56	3881.2	3910.73	3935.59	3952.96	3969.9	3979.94	3988.83	3997.92	4013.36	4022.93	4024.96	4022.71	4016.06	4007.07	4000.23	3986.89	3962.85	3941.2	3934.46	3925.18	3920.45	3909.95	3897.36	3887.68	3879.6	3874.1	3872.77	3871.84	3870.74	3870.82	3872.13	3868.99	3858.29	3847.5	3842.37	3840.05	3841.05	3842.73	3843.51	3843.61	3843.14	3842.1	3841.58	3847.29	3854.99	3862.17	3867.5	3876.13	3883.27	3889.54	3895.95	3902.47	3903.48	3902.95	3903.13	3903.75	3905.84	3908.21	3911.54	3915.83	3920.82	3925.79	3929.1	3932.2	3934.18	3935.64	3934.45	3935.3	3938.51	3945.56	3952.9	3960.51	3973.2	3984.65	4000.29	4014.34	4027.08	4032.85	4029.82	4026.59	4022.62	4017.29	4013.18	4012.97	4016.39	4020.69	4023.86	4024.52	4025.92	4023.37	4017.99
3739.16	3739.57	3738.04	3738.06	3741.21	3749.14	3760.95	3774.39	3787.56	3798.22	3805.39	3810.88	3814.14	3816.7	3822.39	3829.79	3836.26	3842.09	3846.64	3850.14	3850.99	3850.7	3852.11	3857.93	3867.74	3896.84	3921.92	3938.05	3958.82	3974.28	3982.95	3988.55	3998.55	4009.28	4016.09	4016.91	4014.13	4008.89	4008.37	3997.8	3969.4	3946.25	3936.24	3925.4	3920.49	3915.65	3908.75	3898.89	3888.75	3881.08	3878.37	3877.92	3876.69	3875.57	3875.84	3873.48	3867.72	3860.8	3853.42	3847.59	3846.41	3846.94	3847.43	3847.73	3847.85	3847.48	3847.41	3850.86	3855.53	3861.3	3866.59	3874.56	3880.95	3887.43	3893.68	3899.85	3901.55	3901.77	3901.69	3902.07	3903.47	3905.42	3908.74	3912.86	3917.17	3921.34	3924.33	3927.54	3930.2	3932.77	3933.28	3935.52	3939.21	3945.75	3951.51	3959.48	3972.22	3983.27	3992.56	4003.06	4007.96	4008.37	4007.09	4003.07	3996.73	3994.09	3994.8	3997.56	3999.69	4005.34	4014.08	4021.86	4026.22	4025.75	4022.49
3734.95	3735.19	3733.91	3733.34	3737.4	3746.05	3760.63	3775.32	3787.52	3795.86	3802.68	3807.73	3812.11	3816.05	3821.67	3827.19	3831.45	3836.42	3840.08	3842.98	3844.21	3843.94	3844.79	3852.64	3860.9	3881.32	3913.44	3924.72	3940.52	3962.1	3974.67	3984.03	3989.88	3996.12	4003.76	4006.66	4007.49	4006.31	4007.93	3997.5	3969.59	3953.26	3937.38	3928.04	3924.23	3923.1	3920.06	3912.11	3900.39	3890.9	3885.75	3883.99	3881.77	3879.42	3877.21	3874.78	3871.2	3865.75	3858.73	3853.93	3852.67	3851.88	3851.51	3852.01	3853.46	3854.71	3854.54	3854.78	3855.89	3859.47	3864.68	3871.74	3876.7	3882.45	3887.62	3891.42	3894.16	3897.25	3898.92	3899.67	3900.79	3902.36	3905.28	3909.49	3913.74	3917.64	3920.84	3923.52	3926.13	3929.39	3932.6	3936.95	3941.68	3948.53	3952.81	3960.52	3971.54	3981.17	3989.04	3996.19	3997.96	3996.08	3993.38	3987.64	3981.75	3979.79	3980.84	3982.82	3985.5	3989.83	3999.47	4012.93	4023.53	4026.35	4023.99
3728.85	3729.11	3728.67	3728.7	3734.56	3745.24	3759.52	3772.98	3783.89	3793.13	3798.89	3803.53	3809.49	3816.21	3821.94	3825.19	3826.61	3829.72	3832.45	3835.04	3836.73	3837.11	3836.92	3844.04	3857.63	3869.47	3900.84	3918.66	3930.4	3946.19	3961.29	3971.69	3978.46	3983.2	3990.32	3996.83	4002.47	4002.89	4000.05	3997.54	3979.22	3958.44	3943.2	3934.77	3931.63	3929.8	3927.26	3920.28	3909.93	3899.87	3892.99	3889.44	3885.91	3883.08	3880.72	3877.73	3874.04	3868.68	3863.11	3859.16	3857.91	3856.13	3854.61	3855.48	3859.08	3862.53	3862.25	3858.99	3856.67	3858.02	3862.39	3868.67	3872.81	3877.7	3880.42	3881.74	3885.19	3891.02	3895.58	3897.35	3898.52	3899.41	3901.96	3906.46	3910.72	3914.29	3917.78	3919.57	3921.25	3924.85	3931.27	3938.68	3944.81	3951.52	3955.66	3962.4	3970.64	3978.23	3985.4	3990.84	3992.23	3990.22	3986.79	3982.78	3979.67	3978.24	3977.94	3977.96	3978.75	3980.56	3986.19	3998.41	4015.1	4025.17	4025.27
3723.94	3724.78	3723.79	3723.65	3732.21	3744.78	3756	3769.55	3780.41	3789.84	3795.89	3798.58	3805.94	3815.67	3821.81	3823.32	3823.74	3824.75	3825.82	3827.23	3829.42	3832.24	3834.68	3840.72	3852.23	3866.05	3889.7	3907.6	3920.79	3935.2	3946.75	3954.86	3960.51	3963.78	3969.53	3983.16	3995.68	4000.02	4000.41	4002.13	3983.27	3960.8	3950.24	3942.79	3938.64	3936.35	3933.79	3926.6	3917.08	3906.97	3898.87	3893.78	3890.44	3887.74	3885.31	3881.96	3877.5	3872.21	3866.87	3864.11	3861.46	3858.29	3856.13	3858.32	3865.11	3871.72	3872.82	3866.78	3860.88	3858.6	3860.7	3866.11	3870.71	3874.91	3876.57	3877.11	3880.41	3887.18	3893.54	3896.59	3898.01	3898.54	3900.78	3905.22	3909.03	3911.88	3915.45	3917.1	3917.97	3921.71	3930.1	3939.5	3947.1	3954.01	3959.32	3965.08	3970.77	3975.97	3980.54	3983.4	3984.16	3982.75	3980.94	3979.92	3979.35	3978.39	3977.62	3977.27	3979.11	3979	3979.65	3985.69	4000.99	4015.91	4020.38
3720.36	3720.92	3719.52	3719.76	3728.85	3741.77	3751.01	3764.77	3776.14	3785.1	3791.8	3794.93	3801.6	3810.88	3816.64	3818.23	3818.66	3818.61	3818.7	3819.67	3823.14	3828.05	3831.18	3838.82	3846.16	3862.71	3884.09	3895.41	3909.48	3923.22	3933.21	3940.36	3945.04	3948.02	3952.1	3967.05	3984.82	3994.71	3997.78	3997.06	3984.9	3967.43	3957.22	3952.79	3948.77	3943.81	3939.27	3932.92	3923.4	3912.94	3904.16	3898.85	3894.83	3891.88	3889.44	3886.45	3882.36	3877.38	3872.27	3868.74	3864.56	3860.41	3858.8	3862.65	3871.59	3880.04	3881.97	3875.97	3868.08	3861.95	3859.82	3864.1	3870.04	3874.4	3876.02	3876.8	3879.16	3885.91	3893.67	3898.12	3899.87	3900.97	3903.2	3906.86	3909.92	3912.18	3915.65	3918.09	3919.96	3924.18	3931.55	3940.67	3949.37	3956.97	3963.01	3968.1	3972.56	3975.74	3978.14	3979.06	3979.2	3979.65	3980.13	3981.64	3983.39	3982.96	3980.86	3980.1	3980.75	3980.62	3979.31	3979.26	3987.29	4001.04	4007.01
3715.59	3716.44	3716.56	3718.46	3725.33	3736.43	3747.19	3758.62	3770.7	3779.73	3787.07	3791.98	3798.16	3805.04	3810.19	3812.75	3813.38	3813.69	3814.35	3816.08	3819.48	3824.61	3828.7	3834.03	3843.66	3861.52	3880.1	3892.05	3902.86	3913.39	3921.51	3928.08	3933.58	3939.07	3945.69	3957.44	3974.99	3988.76	3994.27	4000	3998.99	3978.79	3964.65	3959.85	3956.63	3952.28	3947.13	3939.63	3929.32	3918.42	3908.14	3902.29	3898.91	3895.65	3893.44	3890.8	3886.79	3881.89	3877.38	3873.59	3869.13	3866	3865.29	3869.04	3876.26	3882.74	3884.34	3880.44	3874.73	3869.38	3864.69	3866.62	3872.47	3876.47	3877.44	3877.92	3880.09	3886.79	3895.02	3900.25	3902.53	3904.73	3908.01	3912.51	3918.88	3924.57	3926.56	3927.36	3927.87	3930.17	3936.45	3945.3	3953.05	3960.07	3966.19	3971.11	3975.3	3978.13	3979.85	3980.64	3980.39	3980.48	3981.43	3984.03	3986.87	3984.44	3978.54	3976.21	3977.53	3980.03	3980.68	3978.48	3978.39	3984.89	3988.23
3708.18	3710.72	3713.49	3716.9	3722.51	3731.51	3741.44	3751.49	3764.05	3773.77	3781.27	3788.58	3797.03	3803.06	3805.74	3806.92	3807.44	3808.73	3810.7	3813.38	3816.07	3820.56	3825.29	3831.11	3842.58	3861.7	3876.86	3889.35	3899.92	3906.04	3911.74	3916.99	3922.04	3931.15	3941	3951.97	3966.78	3982.54	3991.49	4001.17	4008.83	3996.94	3980.92	3969.05	3963.76	3959.71	3954.34	3946.49	3938.16	3925.4	3913.9	3906.88	3902.84	3900.32	3898.79	3896.04	3891.55	3886.49	3882.85	3879.09	3875.1	3873.13	3872.52	3874.97	3879.06	3882.8	3883.97	3882.36	3880.97	3879.21	3874.34	3873.25	3876.53	3879.69	3880.62	3881.39	3884.31	3889.86	3896.2	3900.52	3903.89	3907.69	3912.79	3919.76	3930.7	3940.97	3942.16	3940.19	3939.05	3940.22	3946.13	3953.73	3958.28	3963.16	3969.07	3974.18	3978.25	3979.94	3979.88	3979.15	3977.47	3975.72	3975.52	3976.2	3976.24	3971.54	3964.66	3962.79	3966.78	3973.24	3978.57	3980.41	3979	3978.44	3978.39
3701.68	3705.83	3710.4	3714.82	3720.78	3727.58	3735.99	3744.64	3756.41	3767.23	3774.8	3783.07	3795.05	3802	3802.35	3802.05	3802.92	3805.61	3808.95	3812.26	3813.22	3816.72	3823.61	3833.52	3844.13	3858.34	3871.59	3884.81	3894.52	3898.04	3899.92	3903.69	3912.53	3924.53	3936.57	3946.72	3961.2	3977.03	3990.41	4001	4013.71	4014.69	4006.46	3993.08	3979.96	3968.35	3960.83	3955.43	3946.97	3933.78	3921.65	3912.71	3907.49	3905.01	3903.67	3900.67	3895.48	3889.97	3887.04	3883.73	3879.71	3876.64	3875.82	3878.43	3880.45	3883.49	3885.12	3885.69	3886.96	3886.2	3881.5	3878.16	3878.2	3881.16	3884.31	3886.79	3889.49	3892.98	3896.91	3900.32	3904.28	3908.98	3915.02	3923.18	3934.78	3944.96	3948.05	3948.04	3949.6	3953.18	3957.9	3961.3	3963.06	3966.09	3970.81	3976.12	3979.83	3978.59	3974.98	3970.86	3966.29	3962	3960.9	3957.93	3951.82	3946.77	3944.42	3946.33	3953.58	3962.88	3971.42	3978.18	3983.36	3984.49	3983.02
3700.1	3704.19	3709.06	3714.01	3719.92	3725.23	3732.13	3739.93	3749.28	3761.23	3768.95	3775.63	3787.84	3796.39	3796.46	3796.85	3797.95	3800.99	3804.55	3808.36	3810.8	3816.1	3824.19	3832.59	3838.98	3848.41	3862.13	3877.14	3887.67	3889.98	3891.58	3895.63	3903.4	3916.61	3930.05	3940.97	3956.41	3974.61	3986.24	3997.43	4014.58	4031.24	4032.36	4016.37	4002.72	3986.25	3968.8	3960.02	3953.36	3942.01	3929.38	3919.32	3912.93	3909.58	3907.1	3903.88	3899.36	3894.08	3890.62	3887.56	3882.84	3879.1	3877.94	3879.55	3881.67	3885.27	3887.76	3890.12	3893.23	3893.14	3887.72	3881.59	3879.01	3881.72	3890.52	3895.27	3895.43	3896.33	3897.9	3900.1	3904.05	3908.76	3914.11	3922.29	3934.66	3944.36	3948.26	3950.74	3955.12	3960.25	3963.29	3963.71	3965.54	3968.27	3972.63	3978.1	3979.91	3975.06	3967.86	3960.12	3953	3947.44	3947.42	3945.83	3939.43	3934.41	3933.37	3935.53	3942.19	3951.02	3958.12	3965.68	3973.62	3975.82	3973.01
3700.48	3704.14	3708.65	3714	3719.81	3724.46	3730.33	3736.21	3744.24	3755.52	3764.49	3771.8	3782.47	3790.55	3791.88	3793.96	3795.53	3797.66	3799.81	3803.34	3806.87	3814.44	3823.03	3827.25	3830.09	3836.44	3848.2	3863.34	3876.04	3882.4	3888.51	3890.59	3896.28	3908.49	3920.66	3932.37	3952.51	3972.58	3983.59	3993.81	4011.9	4032.67	4043.6	4034.24	4020.78	4007.11	3985.94	3967.36	3957.92	3949.45	3937.69	3926.3	3918.99	3913.74	3910.45	3906.64	3902.13	3897.77	3893.34	3889.45	3885.04	3881.21	3879.4	3881.08	3884.59	3887.81	3890.74	3893.81	3897.72	3899	3893.47	3885.83	3880.93	3880.59	3894.18	3903.13	3901.37	3899.58	3899.2	3900.61	3904.29	3908.47	3912.6	3919.78	3932.02	3942.1	3946.83	3949.89	3954.43	3959.22	3962.35	3963.01	3966.76	3969.84	3972.76	3979.17	3979.16	3971.88	3961.25	3949.77	3941.74	3938.16	3939.72	3941.65	3940.47	3937.01	3933.16	3931.46	3934.39	3940.29	3943.05	3945.04	3946.89	3946.31	3943.59
3700.1	3703.83	3708.49	3713.83	3719.48	3724.74	3730.95	3735.46	3740.92	3749.67	3759.06	3768.31	3779.16	3785.88	3786.83	3788.72	3790.11	3792.49	3794.16	3795.97	3797.54	3803.67	3812.23	3817.62	3821.04	3826.61	3836.08	3849.01	3862.75	3872.79	3882.46	3888.25	3894.19	3903.19	3915.13	3931.14	3952.15	3970.69	3982.4	3993.34	4010.22	4026.65	4041.08	4041.13	4030.56	4018.67	4004.34	3979.91	3963.71	3954.53	3943.28	3933.86	3925.53	3919.2	3915.05	3910.52	3905.48	3901.59	3897.63	3893.68	3889.21	3884.77	3882.34	3884.31	3888.22	3890.88	3893.75	3896.8	3900.13	3902	3897.82	3892.58	3892.86	3891.97	3896.9	3904.51	3904.66	3902.57	3901.76	3902.76	3905.82	3909.23	3912.4	3917.56	3927.41	3937.38	3942.79	3946.67	3951.14	3955.8	3959.41	3961.48	3965.88	3969.69	3972.99	3979.33	3979.03	3971.07	3958.6	3944.52	3936.26	3934.8	3935.87	3938.01	3939.69	3938.63	3932.94	3926.83	3925.27	3929.08	3930.4	3929.11	3927.36	3926.47	3926.37
3699.37	3703.47	3708.49	3713.14	3717.91	3725.68	3735.05	3738.59	3740.77	3746.36	3754.3	3763.3	3773.6	3779.66	3781.82	3783.16	3784.15	3785.94	3786.58	3786.31	3786.11	3790.66	3798.52	3806.25	3812.51	3818.83	3826.88	3837.26	3850.51	3863.12	3876.3	3886.7	3894.77	3902.17	3913.32	3933.13	3952.6	3968.37	3980.53	3992.95	4008.48	4021.68	4037.99	4043	4036.65	4024.54	4013.67	3993.91	3970.37	3957.71	3945.96	3939.13	3930.67	3924.48	3919.76	3914.9	3909.4	3905.69	3902.47	3898.42	3894.25	3890.12	3888.03	3889.41	3892.57	3894.39	3896.95	3900.42	3903.82	3906.36	3904.78	3902.84	3906.27	3903.28	3897.82	3902.7	3905.35	3904.58	3904.6	3905.28	3907.93	3910.84	3913.57	3917.1	3924.14	3932.72	3938.18	3942.88	3947.49	3952.31	3956.49	3960.03	3964.28	3968.86	3972.7	3978.79	3979.69	3973.58	3961.99	3947.9	3938.15	3934.65	3933.35	3932.59	3931.58	3932.07	3929.29	3922.23	3917.07	3918.1	3918.03	3915.23	3913	3914.93	3917.48
3699.89	3704.87	3710.37	3713.55	3716.11	3725.17	3739.78	3744.56	3744.41	3747.84	3753.95	3761.52	3769.16	3772.87	3775.51	3776.94	3778.07	3778.71	3778.53	3778.41	3779.67	3785.15	3792.49	3800.22	3807.5	3812.75	3820.06	3828.46	3839.99	3853.68	3870.93	3884.34	3897.84	3905.36	3913.11	3927.11	3947.35	3968.26	3978.6	3991.98	4005.98	4014.8	4032.32	4044.11	4041.08	4031.03	4019.8	4003.96	3978.7	3960.91	3950.53	3941.74	3931.85	3925.19	3923.28	3919.61	3915.76	3911.49	3907.2	3904.57	3900.91	3896.29	3893.11	3893.21	3895.59	3898.4	3901.07	3904.54	3908.15	3913.21	3916.43	3915.3	3913.51	3908.14	3900.31	3899.93	3902.81	3904.19	3904.93	3907.87	3910.29	3912.98	3915.78	3918.97	3924.04	3929.52	3934.96	3939.59	3943.13	3948.15	3952.66	3957.45	3961.93	3967.4	3972.46	3978.38	3980.65	3978.28	3969.6	3956.68	3944.65	3937.7	3932.89	3927.34	3922.22	3923.18	3925	3918.63	3910.69	3907.56	3905.32	3902.69	3901.74	3903.37	3907.69
3704.07	3710.27	3715.24	3716.77	3716.89	3722.71	3738.68	3746.23	3746.92	3749.56	3754.66	3760.48	3765.36	3767.04	3769.07	3770.2	3771.1	3770.51	3769.74	3772.24	3778.28	3785.59	3792.15	3798.47	3805.27	3809.08	3815.49	3822.38	3831.73	3845.53	3862.98	3881.44	3899.76	3909.61	3915.74	3921.05	3939.45	3967.4	3977.35	3989.26	4004.19	4008.58	4024.7	4042.12	4045.24	4038.4	4027.63	4012.31	3988.4	3967.27	3956.72	3949.15	3939.83	3931.79	3929.57	3926.96	3922.82	3918.66	3914.56	3913.07	3909.4	3903.59	3898.93	3898.31	3900.54	3903.45	3906.31	3909.78	3913.57	3918.64	3923.38	3923.26	3921.17	3920.89	3913.56	3903.82	3902.89	3905.13	3906.53	3909.93	3912.21	3914.89	3917.95	3921.15	3925.1	3928.75	3932.94	3936.85	3940.36	3944.45	3949.2	3954.44	3959.45	3966.3	3972.96	3978.42	3980.19	3981	3977.33	3967.1	3953.41	3942.64	3933.75	3926.07	3919.55	3917.43	3915.69	3909.42	3903.56	3899.33	3896.31	3893.85	3893.12	3895.06	3900.04
3710.01	3715.95	3720.15	3720.7	3721.27	3724.21	3734.94	3742.63	3745.72	3749.06	3753.76	3758.61	3762.54	3764.12	3764.46	3764.83	3765.18	3763.25	3761.07	3766.17	3777.64	3786.83	3792.25	3797.18	3803.99	3808.64	3813.84	3820.02	3828.59	3841.04	3853.84	3878.44	3897.43	3909.56	3920.85	3923.59	3936.97	3963.95	3975.32	3985.72	4000.67	4004.75	4018.34	4035.53	4043.86	4042.4	4035.69	4021.61	3998.83	3977.45	3966.93	3960.49	3954.03	3948.03	3944.4	3939.58	3933.65	3928.68	3924.67	3923.22	3918.99	3913.13	3908.14	3905.89	3906.96	3907.45	3910.14	3915.07	3919.2	3922.99	3926.1	3926.66	3926.18	3925.31	3918.85	3910.16	3907.21	3907.83	3908.64	3911.74	3913.72	3916.15	3919	3922.07	3925.72	3928.3	3931.75	3934.9	3938.51	3941.59	3946.15	3951.69	3957.95	3966.24	3974.86	3980.45	3980.04	3980.05	3980.7	3975.74	3962.75	3948.06	3934.83	3926.82	3922.31	3917.67	3907.62	3898.74	3897.56	3894.95	3891.49	3888.48	3888.21	3890.38	3894.74
3712.63	3717.05	3720.72	3720.95	3722.76	3726.82	3733.63	3739.54	3743.1	3746.87	3751.53	3756.39	3760.22	3760.81	3760.39	3760.62	3761.02	3759.27	3756.9	3762.8	3776.34	3786.09	3791.27	3795.83	3802.95	3807.21	3811.88	3818.83	3827.89	3840.3	3851.33	3873.09	3888.99	3902.96	3919.08	3926.39	3938.22	3958.56	3971.33	3982.58	3997.43	4003.4	4014.05	4028.6	4039.54	4042.84	4040.54	4031.66	4012.9	3998.46	3992.44	3986.8	3979.02	3969.12	3961.62	3955.72	3949.78	3943.82	3936.47	3932.02	3926.68	3921.72	3921.48	3923.69	3925.18	3922.72	3921.09	3922.04	3925.3	3928.26	3930.31	3930.43	3928.51	3924.83	3918.95	3913.73	3911.24	3910.97	3911.04	3913.19	3914.75	3916.83	3919.3	3922.14	3925.67	3928.12	3931.23	3934.01	3937.64	3939.71	3943.94	3949.39	3957.25	3967.25	3978.12	3986.08	3985.55	3980.57	3979.98	3980.68	3971.86	3954.02	3936.83	3928.6	3927.36	3925.74	3916.86	3902.82	3897.52	3894.23	3889.61	3884.73	3883.13	3885.46	3888.67
3712.2	3714.92	3718.69	3720.03	3722.99	3728.55	3733.93	3738.1	3740.53	3743.67	3748.19	3753.25	3756.59	3757.29	3757.61	3758.08	3758.85	3757.89	3756.74	3761.1	3771.71	3780.84	3787.4	3792.22	3799.72	3804.73	3809.73	3817.04	3828.51	3839.6	3852.52	3866.8	3878.06	3891.39	3909.77	3925.6	3939.24	3952.81	3965.46	3978.27	3993.04	4002.84	4011.3	4022.42	4033.52	4040.28	4042.57	4040.08	4027.19	4020.88	4021.3	4017.64	4005.07	3990.74	3981.65	3971.85	3963.89	3957.55	3948.67	3942.04	3934.75	3931.82	3939.5	3950.05	3951.6	3945.09	3936.45	3931.76	3932.24	3934.29	3935.58	3935.05	3931.48	3926	3920.21	3916.84	3916.02	3916.17	3916.04	3915.95	3916.72	3917.88	3919.31	3921.22	3924.28	3927.68	3930.61	3933.53	3937.36	3938.94	3943.01	3948.26	3956.96	3969.83	3984.1	3993.65	3995.76	3986.48	3979.63	3980.9	3977.52	3961.01	3940.66	3930.06	3929.69	3928.82	3922.66	3909.77	3901.15	3895.98	3890.4	3883.39	3879.7	3881.13	3882.65
3717.55	3716.74	3719.31	3722.9	3727.33	3731.65	3734.98	3738.1	3739.14	3741.1	3744.35	3748.95	3751.8	3753.65	3755.38	3756.48	3757.31	3757.21	3757.29	3759.98	3767.16	3774.87	3781.69	3786.92	3794.09	3800.54	3806.73	3814.76	3825.51	3835.22	3849.34	3862.38	3871.59	3884.12	3900.03	3922.02	3940.91	3953.8	3963.21	3975.02	3988.44	3998.91	4006.96	4016.32	4027.12	4035.36	4038.36	4038.45	4034.11	4036.93	4045.28	4040.94	4023.1	4013.56	4011.05	3994.39	3980.05	3972.06	3962.53	3955.51	3948.8	3955.85	3970.1	3980.2	3982.45	3973.09	3957.36	3948.76	3945.15	3943.9	3943.33	3941.68	3936.98	3929.73	3922.85	3918.8	3918.13	3918.49	3917.04	3916.03	3916.59	3917.46	3918.47	3920.31	3923.64	3927.5	3930.99	3934.19	3937.81	3939.86	3943.92	3949.28	3958.45	3972.3	3988.33	3999.41	4002.49	3994.54	3983.38	3978.99	3979.77	3969.89	3948.85	3932.72	3928.41	3926.45	3921.76	3913.85	3905.86	3899.85	3894.11	3886.25	3880.21	3878.93	3879.18
3735.26	3729.87	3729.1	3731.82	3734.92	3736.3	3736.88	3737.6	3737.41	3739.03	3742.14	3744.79	3747.22	3750.29	3753.43	3755.31	3756.52	3757.12	3758.09	3759.75	3764.96	3771.49	3777.29	3782.74	3788.93	3795.91	3802.74	3811.82	3822.64	3831.97	3842.66	3856.1	3867.51	3879.48	3893.09	3917.04	3945.23	3962.3	3968.6	3975.53	3984.31	3992.78	3999.91	4008.58	4019.72	4025.64	4028.09	4030.14	4028.42	4029.7	4041.41	4053.38	4049.69	4039.13	4028.01	4008.46	3994.92	3985.06	3977.04	3972.72	3975.69	3986.15	3996.78	4004.65	4004.44	3990.8	3969.41	3961.12	3957.7	3954.42	3950.9	3947.74	3942.62	3935.11	3927.98	3923.22	3921.24	3920.73	3918.52	3916.45	3916.79	3917.02	3917.13	3918.96	3923.22	3928.28	3933.03	3936.96	3940.07	3943.13	3947.32	3953.38	3963.15	3976.42	3991.24	4001.97	4005.51	4001.94	3991.72	3979.24	3977.22	3978.13	3962.59	3942.23	3931.94	3927.85	3924.53	3919.42	3911.82	3904.81	3898.87	3890.2	3882.31	3878.98	3878.74
3747.31	3743.24	3741.79	3742.1	3742.03	3741.04	3739.35	3737.01	3735.04	3735.95	3738.8	3740.58	3743.23	3747.9	3752.3	3754.77	3756.38	3757.45	3758.52	3759.65	3764.09	3770.24	3775.36	3780.87	3785.35	3791.11	3798.09	3808.69	3820.91	3829.59	3838.33	3851.13	3863.72	3875.54	3888.72	3911.6	3937.17	3957.99	3969.31	3974.96	3980.53	3986.91	3993.03	3998.65	4008.35	4016.82	4019.15	4019.8	4019.4	4020.62	4025.85	4040.76	4055.91	4060.75	4049.57	4023.98	4011.44	4001.33	3994.98	3995.57	4002.77	4013.41	4023.4	4027.35	4019.07	4000.53	3976.46	3968.28	3966.04	3963.47	3959.15	3954.62	3949.03	3942.14	3937.42	3934.8	3931.86	3929.9	3926.02	3921.72	3919.22	3917.27	3915.9	3917.83	3924.82	3932.48	3938.44	3943.05	3945.33	3948.26	3952.5	3959.78	3970.96	3983.79	3995.33	4003.18	4006.28	4006.96	4002.34	3987.23	3976.77	3981.44	3977.27	3961.18	3944.27	3933.36	3929.67	3924.73	3914.85	3906.86	3899.85	3891.04	3883.41	3879.63	3879.25
